city,Latitude,Longitude,Country,ID
Quirima,-10.9,18.0833,Angola,23688
Saurh,25.3789,86.8223,India,23689
Yasothon,15.7972,104.1431,Thailand,23690
Cortona,43.2756,11.9881,Italy,23691
Kagizman,40.1583,43.1342,Turkey,23692
Aguinaldo,16.9789,121.3272,Philippines,23693
Skegness,53.1436,0.3428,United Kingdom,23694
Carlos Casares,-35.6167,-61.3667,Argentina,23695
Bryant,34.6152,-92.4914,United States,23696
Adigaratti,11.3357,76.6971,India,23697
Enkoping,59.6333,17.0667,Sweden,23698
Old Jamestown,38.8394,-90.2847,United States,23699
Shark,40.5569,72.8264,Kyrgyzstan,23700
Suaza,1.9833,-75.8167,Colombia,23701
Hanahan,32.9302,-80.0027,United States,23702
Adet,11.2667,37.4833,Ethiopia,23703
Kokofata,12.8833,-9.95,Mali,23704
Princesa Isabel,-7.7369,-37.9928,Brazil,23705
San Juan de Rio Coco,13.55,-86.1667,Nicaragua,23706
Nogales,18.8167,-97.1667,Mexico,23707
Forbach,49.19,6.9,France,23708
Irukanni,11.75,76.1833,India,23709
Martellago,45.5467,12.1575,Italy,23710
Amodei,26.8975,84.8182,India,23711
Banki,20.3791,85.5295,India,23712
Conceicao de Macabu,-22.085,-41.8678,Brazil,23713
Molde,62.7375,7.1631,Norway,23714
Chocaman,19.0167,-97.0333,Mexico,23715
Altepexi,18.35,-97.3167,Mexico,23716
Tomarza,38.4472,35.7992,Turkey,23717
Le Plessis-Trevise,48.8111,2.5717,France,23718
Tehata,23.7,88.55,India,23719
Little Egg Harbor,39.5969,-74.3454,United States,23720
El Pinar,-34.7972,-55.9097,Uruguay,23721
Hyde Park,41.8011,-73.906,United States,23722
San Isidro de Lules,-26.9333,-65.35,Argentina,23723
Oued el Aneb,36.8833,7.4833,Algeria,23724
Itapaci,-14.9508,-49.5489,Brazil,23725
Tizi-n-Bechar,36.4311,5.36,Algeria,23726
Sadao,6.6388,100.4234,Thailand,23727
Sao Marcos,-28.9708,-51.0678,Brazil,23728
Seria,4.6141,114.3302,Brunei,23729
Mineola,40.747,-73.6394,United States,23730
Hays,38.8821,-99.3221,United States,23731
West St. Paul,44.9018,-93.0858,United States,23732
Gardner,42.5845,-71.9868,United States,23733
Xoxocotla,18.685,-99.2439,Mexico,23734
Nong Bua Lamphu,17.2042,102.4444,Thailand,23735
Furano,43.35,142.3833,Japan,23736
Paiganapalli,12.476,78.1748,India,23737
Phulpur,25.55,82.1,India,23738
Sondrio,46.1697,9.87,Italy,23739
Injibara,10.95,36.9333,Ethiopia,23740
Orhei,47.3831,28.8231,Moldova,23741
Melgaco,-1.8039,-50.7119,Brazil,23742
Xinnongcun,42.2357,122.9455,China,23743
Palmeiras,-2.645,-44.895,Brazil,23744
Wipperfurth,51.1167,7.4,Germany,23745
Behat,26.2435,86.2799,India,23746
Caxambu,-21.9769,-44.9328,Brazil,23747
Paulistana,-8.1439,-41.15,Brazil,23748
Svetlyy,54.6667,20.1333,Russia,23749
Nordlingen,48.8511,10.4883,Germany,23750
Laje,-13.1819,-39.425,Brazil,23751
Villapinzon,5.2167,-73.6,Colombia,23752
Horstel,52.2972,7.5861,Germany,23753
Palafrugell,41.9174,3.1631,Spain,23754
Jangy-Nookat,40.25,72.55,Kyrgyzstan,23755
San Francisco,13.7,-88.1,El Salvador,23756
Ukmerge,55.25,24.7667,Lithuania,23757
Itapecerica,-20.4728,-45.1258,Brazil,23758
Silverdale,47.6663,-122.6828,United States,23759
Joaquin V. Gonzalez,-25.0833,-64.1833,Argentina,23760
Itambacuri,-18.0364,-41.683,Brazil,23761
Veresegyhaz,47.6569,19.2847,Hungary,23762
Nubl,36.3787,36.9929,Syria,23763
Oro-Medonte,44.5667,-79.5833,Canada,23764
Jozefow,52.1356,21.2369,Poland,23765
Praia da Vitoria,38.7333,-27.0667,Portugal,23766
Mirador,-6.3708,-44.3628,Brazil,23767
Caterham,51.2803,-0.0816,United Kingdom,23768
Porto Torres,40.8369,8.4014,Italy,23769
Sao Jeronimo,-29.9589,-51.7219,Brazil,23770
Kotovo,50.3167,44.8,Russia,23771
Lealman,27.8197,-82.6847,United States,23772
Patpara,26.4328,86.1916,India,23773
Ariano Irpino,41.1528,15.0889,Italy,23774
Tabursuq,36.4572,9.2483,Tunisia,23775
East Pennsboro,40.2886,-76.9394,United States,23776
Traunreut,47.9667,12.5833,Germany,23777
Klaukkala,60.382,24.7492,Finland,23778
San Jose de Jachal,-30.2333,-68.75,Argentina,23779
Gross-Umstadt,49.8667,8.9333,Germany,23780
Tornio,65.85,24.15,Finland,23781
South Holland,41.5977,-87.6022,United States,23782
Az Zuwaytinah,30.9522,20.1203,Libya,23783
Timmarasanayakkanur,10.0015,77.6769,India,23784
Bothell West,47.8056,-122.2401,United States,23785
Loei,17.4853,101.7303,Thailand,23786
Woodlesford,53.7567,-1.453,United Kingdom,23787
Ait Ben Daoudi,31.6345,-7.644,Morocco,23788
Wulfrath,51.2833,7.0333,Germany,23789
San Victor Abajo,19.45,-70.53,Dominican Republic,23790
Manjhi,25.8384,84.5788,India,23791
Fatehgarh Churian,31.8643,74.9567,India,23792
Tanhacu,-14.0208,-41.2478,Brazil,23793
Samba,32.5624,75.1199,India,23794
Stratton Saint Margaret,51.586,-1.762,United Kingdom,23795
Ronda,10.0003,123.4095,Philippines,23796
Alto-Cuilo,-10.049,19.5155,Angola,23797
Cuilo,-10.05,19.5167,Angola,23798
Daddi,16.0667,74.4333,India,23799
Mangghystau,43.6956,51.3261,Kazakhstan,23800
Sulphur,30.2286,-93.3566,United States,23801
Cranendonck,51.2853,5.5881,Netherlands,23802
Sremcica,44.6767,20.391,Serbia,23803
Murphy,33.0186,-96.6105,United States,23804
Fengjia,27.7969,110.8603,China,23805
Dabaozi,26.7006,109.4634,China,23806
Luckenwalde,52.0833,13.1667,Germany,23807
Sancoale,15.4708,73.8431,India,23808
Kudal,17.8356,73.9175,India,23809
`Anah,34.3686,41.9819,Iraq,23810
Mandza,-11.4167,43.3,Comoros,23811
Morafeno,-15.4902,48.2067,Madagascar,23812
Sitampiky,-16.6758,46.1094,Madagascar,23813
Ambalavato,-22.9693,47.4773,Madagascar,23814
Tongobory,-23.5317,44.3231,Madagascar,23815
Tsarasaotra,-20.4394,47.2187,Madagascar,23816
Ambohipandrano,-19.1451,47.3471,Madagascar,23817
Andolofotsy,-18.7493,46.6373,Madagascar,23818
Soanindrariny,-19.9069,47.2352,Madagascar,23819
Ankililoaka,-22.7674,43.6159,Madagascar,23820
Tsiamalao,-15.0346,48.4477,Madagascar,23821
Fiadanana,-20.4377,48.3807,Madagascar,23822
Antanambao,-19.6773,47.3391,Madagascar,23823
Sahamadio,-22.5208,47.5766,Madagascar,23824
Miorimivalana,-17.2219,49.205,Madagascar,23825
Ambohimanambola,-19.8049,46.6112,Madagascar,23826
Ampasimatera,-15.9339,47.7362,Madagascar,23827
Karianga,-22.4291,47.372,Madagascar,23828
Matanga,-23.5238,47.5525,Madagascar,23829
La Colonia Tovar,10.4056,-67.2894,Venezuela,23830
Sidi Lahssen,35.1633,-0.6958,Algeria,23831
Tufanganj,26.3345,89.6699,India,23832
Torqabeh,36.3142,59.3725,Iran,23833
Fredonia,5.9167,-75.6667,Colombia,23834
San Antonio Sacatepequez,14.9667,-91.7333,Guatemala,23835
Vadakkum,9.0167,76.55,India,23836
Senden,51.8572,7.4828,Germany,23837
Yunak,38.8172,31.7356,Turkey,23838
Walia,13.5939,-10.3775,Mali,23839
Cassilandia,-19.1128,-51.7339,Brazil,23840
Laranjeira,38.6567,-9.1497,Portugal,23841
Barcelona,12.8694,124.1419,Philippines,23842
Capela do Alto,-23.4706,-47.7347,Brazil,23843
Agan,35.9176,103.8501,China,23844
Saint Austell,50.34,-4.79,United Kingdom,23845
Welench'iti,8.6667,39.4333,Ethiopia,23846
Daboh,26.0024,78.8766,India,23847
Safsaf,34.5581,-6.0078,Morocco,23848
Nizampatam,15.9,80.6667,India,23849
El Reten,10.6167,-74.2667,Colombia,23850
Mossingen,48.4064,9.0575,Germany,23851
Suzzara,44.9927,10.7494,Italy,23852
Dolton,41.6284,-87.5979,United States,23853
Alnif,31.1167,-5.1667,Morocco,23854
Zele,51.0667,4.0333,Belgium,23855
Archena,38.115,-1.2992,Spain,23856
Anna,33.3472,-96.5508,United States,23857
Santa Vitoria,-18.8389,-50.1208,Brazil,23858
Baiheqiao,22.9711,103.7964,China,23859
Thuan An,16.5489,107.6436,Vietnam,23860
Bugalagrande,4.2167,-76.1667,Colombia,23861
Ozoir-la-Ferriere,48.778,2.68,France,23862
Ankaraobato,-19,47.5333,Madagascar,23863
Aybasti,40.6867,37.3992,Turkey,23864
Hualqui,-36.96,-72.93,Chile,23865
Princeton,33.1778,-96.5044,United States,23866
Caracarai,1.8158,-61.1278,Brazil,23867
Mantsala,60.6361,25.3194,Finland,23868
Covington,47.3667,-122.1045,United States,23869
Croix,50.6781,3.1508,France,23870
Fort Walton Beach,30.4255,-86.6222,United States,23871
Carmo do Rio Claro,-20.9731,-46.1189,Brazil,23872
St. Andrews,34.051,-81.1057,United States,23873
Brushy Creek,30.5128,-97.7386,United States,23874
Mont-Royal,45.5161,-73.6431,Canada,23875
Pacatu,-11.9578,-38.975,Brazil,23876
Hirekerur,14.4551,75.3952,India,23877
Quela,-9.3833,17.05,Angola,23878
Purranque,-40.9167,-73.1667,Chile,23879
Hino,35.0167,136.25,Japan,23880
Vicksburg,32.3173,-90.8868,United States,23881
Givors,45.5914,4.7694,France,23882
Imperial,32.839,-115.572,United States,23883
Germantown,43.2343,-88.1217,United States,23884
San Cataldo,37.4833,13.9833,Italy,23885
Vladicin Han,42.7,22.0667,Serbia,23886
Chaudfontaine,50.5818,5.634,Belgium,23887
Cuncolim,15.1773,73.9939,India,23888
Ondorhaan,47.3167,110.65,Mongolia,23889
Piedra Blanca,18.8438,-70.3157,Dominican Republic,23890
Schortens,53.5333,7.95,Germany,23891
Damua,22.1929,78.467,India,23892
Punturin,14.7381,120.9978,Philippines,23893
Renens,46.5333,6.5833,Switzerland,23894
Dingolfing,48.6333,12.5,Germany,23895
Nambiyur,11.3581,77.3211,India,23896
Ostrov,57.35,28.35,Russia,23897
Cho Phuoc Hai,10.4283,107.2953,Vietnam,23898
Alagoa Nova,-7.0708,-35.7583,Brazil,23899
Concepcion Chiquirichapa,14.85,-91.6167,Guatemala,23900
Gazi,35.325,25.0667,Greece,23901
Argenta,44.6148,11.8368,Italy,23902
San Guillermo,16.7244,121.81,Philippines,23903
Vili,12.2833,-2.2167,Burkina Faso,23904
Aisho,35.1667,136.2167,Japan,23905
Leskovac,42.9981,21.9461,Serbia,23906
Guara,-20.4283,-47.8242,Brazil,23907
Hallim,33.3729,126.2827,"Korea, South",23908
Jericho,31.8571,35.4603,West Bank,23909
Esperalvillo,18.82,-70.03,Dominican Republic,23910
Vakkam,8.69,76.77,India,23911
Park Forest,41.4817,-87.6867,United States,23912
Pudupattanam,12.5037,80.1507,India,23913
Lucani,43.8667,20.1333,Serbia,23914
Kamamaung,17.3469,97.6528,Burma,23915
Bruchkobel,50.1833,8.9167,Germany,23916
Upper St. Clair,40.3336,-80.0842,United States,23917
Eeklo,51.1833,3.55,Belgium,23918
Monte Santo de Minas,-21.19,-46.98,Brazil,23919
Pico Truncado,-46.795,-67.955,Argentina,23920
Beaumont,53.3572,-113.4147,Canada,23921
Texistepec,17.9,-94.8167,Mexico,23922
Balugan,19.7333,85.2167,India,23923
Steinhagen,52.005,8.4147,Germany,23924
Brummen,52.0833,6.15,Netherlands,23925
Arnold,38.4297,-90.3733,United States,23926
Sant Just Desvern,41.383,2.075,Spain,23927
Don Bosco,-34.7,-58.2833,Argentina,23928
Koath,25.3264,84.2598,India,23929
Roshal,55.6667,39.8833,Russia,23930
Quixere,-5.0739,-37.9889,Brazil,23931
Normanton,53.697,-1.416,United Kingdom,23932
Ambohimanga,-18.7333,47.5667,Madagascar,23933
Villeneuve-le-Roi,48.7333,2.4167,France,23934
Bobrov,51.1,40.0333,Russia,23935
Sint-Katelijne-Waver,51.0667,4.5333,Belgium,23936
Palavur,8.2055,77.5755,India,23937
Mulanje,-16.0333,35.5,Malawi,23938
Murree,33.9042,73.3903,Pakistan,23939
Arbutus,39.2428,-76.6922,United States,23940
Zaliohouan,6.7952,-6.2355,Côte d’Ivoire,23941
Springfield,40.0986,-75.2016,United States,23942
Sotomayor,1.4933,-77.5214,Colombia,23943
Bordj Bounaama,35.85,1.6167,Algeria,23944
Bambalang,5.8867,10.5331,Cameroon,23945
Mudakkal,8.7011,76.8589,India,23946
Kara-Suu,40.7,72.8833,Kyrgyzstan,23947
Aurad,18.254,77.4176,India,23948
Hyattsville,38.9613,-76.9548,United States,23949
Fot,47.6092,19.1928,Hungary,23950
Karia Ba Mohamed,34.3667,-5.2,Morocco,23951
Luisiana,14.185,121.5109,Philippines,23952
El Carmen de Chucuri,6.6981,-73.5111,Colombia,23953
Bonga,7.2667,36.2333,Ethiopia,23954
Showa,35.6333,138.5333,Japan,23955
Saka,34.6167,-3.4167,Morocco,23956
Oliveira do Hospital,40.3667,-7.8667,Portugal,23957
Sidi Abdelkader,33.0494,-8.6886,Morocco,23958
Birkerod,55.8423,12.4335,Denmark,23959
Beni Haoua,36.5333,1.5667,Algeria,23960
Wallington,51.3647,-0.1403,United Kingdom,23961
Amdjarass,16.0658,22.8431,Chad,23962
Hindang,10.4339,124.7278,Philippines,23963
Pogradec,40.9,20.65,Albania,23964
Moniquira,5.9167,-73.5,Colombia,23965
Ovejas,9.5,-75.1667,Colombia,23966
Loja,37.1667,-4.15,Spain,23967
Mill Creek,47.8631,-122.2037,United States,23968
Ludlow,42.1921,-72.458,United States,23969
Rosedale,39.3266,-76.5084,United States,23970
Sanhe,36.5639,105.6439,China,23971
Vinany,-19.6139,46.486,Madagascar,23972
Wettingen,47.4659,8.3267,Switzerland,23973
Cercado Abajo,18.73,-71.52,Dominican Republic,23974
Letlhakane,-21.425,25.5892,Botswana,23975
Musselburgh,55.942,-3.054,United Kingdom,23976
Harohalli,12.6801,77.4699,India,23977
Debark',13.1333,37.9,Ethiopia,23978
Murrysville,40.4456,-79.6554,United States,23979
Yachiyo,36.1816,139.8911,Japan,23980
Buckingham,40.3188,-75.058,United States,23981
Paldorak,40.4833,69.3,Tajikistan,23982
East Moline,41.5199,-90.3879,United States,23983
Lajinha,-20.1508,-41.6228,Brazil,23984
Wittmund,53.575,7.7808,Germany,23985
Rosamond,34.8658,-118.2155,United States,23986
Coudekerque-Branche,51.0253,2.3917,France,23987
Junqueiropolis,-21.5147,-51.4336,Brazil,23988
Norton,54.589,-1.3157,United Kingdom,23989
Conselheiro Pena,-19.1719,-41.4719,Brazil,23990
Kolpashevo,58.3,82.9,Russia,23991
Gaura,26.48,85.39,India,23992
Castrovillari,39.8167,16.2,Italy,23993
Neufahrn bei Freising,48.3167,11.6667,Germany,23994
Karmana,40.1422,65.3625,Uzbekistan,23995
Sao Jose da Laje,-9.01,-36.0578,Brazil,23996
Miches,18.98,-69.05,Dominican Republic,23997
Bhainsdehi,21.6449,77.6302,India,23998
Sonagazi,22.8518,91.3916,Bangladesh,23999
Devirammanahalli,12.1922,76.6653,India,24000
Tupanatinga,-8.7528,-37.34,Brazil,24001
Mariani,26.67,94.33,India,24002
Conceicao da Feira,-12.5058,-38.9989,Brazil,24003
Malaba,0.6444,34.2606,Uganda,24004
Chelak,39.9203,66.8611,Uzbekistan,24005
Banting,5.7167,120.9,Philippines,24006
Ambondro,-25.25,45.8333,Madagascar,24007
Werdau,50.7333,12.3833,Germany,24008
General Belgrano,-35.7667,-58.5,Argentina,24009
Stadtlohn,51.9925,6.915,Germany,24010
Alta,17.25,74.57,India,24011
Louisville,39.971,-105.1441,United States,24012
Bad Waldsee,47.9211,9.7519,Germany,24013
Ibicoara,-13.4108,-41.285,Brazil,24014
Maghull,53.5174,-2.9449,United Kingdom,24015
Peringanad,9.1525,76.6988,India,24016
Joinville-le-Pont,48.8214,2.4728,France,24017
Cordeiro,-22.0289,-42.3608,Brazil,24018
North Liberty,41.7438,-91.6112,United States,24019
Jicome,19.65,-70.95,Dominican Republic,24020
Alapli,41.1806,31.3861,Turkey,24021
North Bellmore,40.6904,-73.539,United States,24022
Sestu,39.2994,9.0918,Italy,24023
Hauppauge,40.8211,-73.2109,United States,24024
Villanueva,10.4456,-75.2761,Colombia,24025
Leek,53.108,-2.0234,United Kingdom,24026
Samaca,5.5,-73.4833,Colombia,24027
Algete,40.5978,-3.5003,Spain,24028
Gavarr,40.3667,45.1333,Armenia,24029
Barhampur,26.3042,86.4729,India,24030
Pirkkala,61.4667,23.65,Finland,24031
Genc,38.75,40.556,Turkey,24032
Colfontaine,50.4138,3.8555,Belgium,24033
West Hempstead,40.6959,-73.6507,United States,24034
Palkonda,18.6,83.75,India,24035
Ul,40.8192,-8.499,Portugal,24036
Oliveira de Azemeis,40.84,-8.4764,Portugal,24037
Chaves,-0.16,-49.9878,Brazil,24038
Fate,32.943,-96.3858,United States,24039
Yermal,13.1675,74.7619,India,24040
Luacano,-11.2167,21.65,Angola,24041
Coolbaugh,41.1837,-75.4386,United States,24042
Illapel,-31.6333,-71.1667,Chile,24043
Valljkkod,9.23,76.7711,India,24044
Ino,33.55,133.4333,Japan,24045
Banganapalle,15.3167,78.2333,India,24046
Mino,35.5448,136.9076,Japan,24047
Jindrichuv Hradec,49.1442,15.0031,Czechia,24048
Supaul,25.9469,86.2497,India,24049
Kuknur,15.49,75.9914,India,24050
Midway,30.4169,-87.0229,United States,24051
Stamford,52.656,-0.484,United Kingdom,24052
Narwar,25.6439,77.9129,India,24053
Bandar-e Gaz,36.7739,53.9481,Iran,24054
Requena,39.4861,-1.1017,Spain,24055
Sceaux,48.7786,2.2906,France,24056
Mathukumnel,9.2167,76.4583,India,24057
Leigh-on-Sea,51.5425,0.6535,United Kingdom,24058
Castel San Pietro Terme,44.3978,11.5894,Italy,24059
Kempston,52.114,-0.497,United Kingdom,24060
Sonbarsa,25.764,84.489,India,24061
Penzance,50.119,-5.537,United Kingdom,24062
Tittagudi,11.4167,79.1167,India,24063
Anagni,41.75,13.15,Italy,24064
Monsummano,43.8667,10.8167,Italy,24065
Zhangatas,43.5705,69.7335,Kazakhstan,24066
Iriona,15.9691,-85.0933,Honduras,24067
Hexiang,19.5286,109.6353,China,24068
Gannavaram,16.5333,80.8,India,24069
Enger,52.1333,8.5667,Germany,24070
Kiseljak,43.95,18.0833,Bosnia and Herzegovina,24071
Achampet,16.399,78.637,India,24072
Mohammadabad,28.6517,59.0158,Iran,24073
Boscombe,50.725,-1.84,United Kingdom,24074
Great Linford,52.068,-0.7637,United Kingdom,24075
Palestina de los Altos,14.9333,-91.7,Guatemala,24076
Beruri,-3.9022,-61.3714,Brazil,24077
Arnaud,18.4481,-73.387,Haiti,24078
Limerick,40.2323,-75.5344,United States,24079
Oliveira dos Brejinhos,-12.3169,-42.8958,Brazil,24080
Hanmayingcun,41.2636,117.8596,China,24081
Goodlands,-20.035,57.6431,Mauritius,24082
Lebedinovka,42.88,74.68,Kyrgyzstan,24083
Tolosa,11.0633,125.0353,Philippines,24084
Grayslake,42.3405,-88.0338,United States,24085
Divino,-20.6139,-42.1489,Brazil,24086
Elvas,38.88,-7.1628,Portugal,24087
Oktyabrsk,53.1667,48.6667,Russia,24088
Wade Hampton,34.8821,-82.3336,United States,24089
Montrose,38.4689,-107.859,United States,24090
Menaka,15.9167,2.4,Mali,24091
Vranov nad Topl'ou,48.8806,21.6731,Slovakia,24092
Sao Joao Batista,-2.9553,-44.8069,Brazil,24093
Guaratinga,-16.5856,-39.7819,Brazil,24094
Kolaras,25.2193,77.6117,India,24095
Lockport,43.1698,-78.6956,United States,24096
Luna,16.97,121.73,Philippines,24097
Campestre,-21.7108,-46.2458,Brazil,24098
Olho d'Agua das Flores,-9.5358,-37.2939,Brazil,24099
Valkeakoski,61.2667,24.0333,Finland,24100
Chithara,8.8025,76.9792,India,24101
Marquette,46.544,-87.4082,United States,24102
Horwich,53.592,-2.54,United Kingdom,24103
Montecatini Terme,43.8828,10.7711,Italy,24104
Sao Joao de Pirabas,-0.7689,-47.1739,Brazil,24105
Baroda,25.5,76.65,India,24106
San Julian,-16.9064,-62.6169,Bolivia,24107
Baie-Comeau,49.2167,-68.15,Canada,24108
Halluin,50.7836,3.1256,France,24109
Bussolengo,45.4667,10.85,Italy,24110
Soye,14.2281,-4.2783,Mali,24111
Lingolsheim,48.56,7.68,France,24112
Schifferstadt,49.3833,8.3667,Germany,24113
Zaouiet Sousse,35.7833,10.6333,Tunisia,24114
Failsworth,53.5102,-2.1575,United Kingdom,24115
Recanati,43.3986,13.5525,Italy,24116
West Pensacola,30.4263,-87.2679,United States,24117
Cornaredo,45.4882,9.0247,Italy,24118
Northfield,44.455,-93.1698,United States,24119
Forest Lake,45.2536,-92.9582,United States,24120
Altinho,-8.49,-36.0589,Brazil,24121
Wasquehal,50.6694,3.1308,France,24122
Kirkstall,53.816,-1.602,United Kingdom,24123
Tullahoma,35.3721,-86.2172,United States,24124
Wuustwezel,51.3922,4.5942,Belgium,24125
Tirebolu,41.0056,38.8167,Turkey,24126
Profesor Salvador Mazza,-22.05,-63.7,Argentina,24127
Wachtberg,50.6167,7.1333,Germany,24128
Dzialdowo,53.2333,20.1833,Poland,24129
Bozoum,6.3172,16.3783,Central African Republic,24130
Guadalupe,9.9494,-84.0512,Costa Rica,24131
Ismayilli,40.7847,48.1514,Azerbaijan,24132
Lagoa do Itaenga,-7.9167,-35.3333,Brazil,24133
Muttatodi,12.5417,75.0194,India,24134
Meinerzhagen,51.1167,7.6333,Germany,24135
Makokou,0.5667,12.8667,Gabon,24136
Nidderau,50.25,8.9,Germany,24137
As,59.6667,10.8,Norway,24138
Banaue,16.9119,121.0614,Philippines,24139
Los Llanos de Aridane,28.65,-17.9,Spain,24140
Metouia,33.9667,10,Tunisia,24141
Melena del Sur,22.7814,-82.1486,Cuba,24142
Piazza Armerina,37.3833,14.3667,Italy,24143
Vinjamur,15.1167,79.4167,India,24144
Lieto,60.505,22.4583,Finland,24145
Saco,43.539,-70.4624,United States,24146
El Hammadia,35.9833,4.75,Algeria,24147
Kladovo,44.6039,22.6072,Serbia,24148
San Isidro,10.0299,-84.0431,Costa Rica,24149
Ripley,53.05,-1.407,United Kingdom,24150
South St. Paul,44.8877,-93.0411,United States,24151
Concarneau,47.8761,-3.9178,France,24152
Parramos,14.6078,-90.8031,Guatemala,24153
Lubalo,-9.15,19.2833,Angola,24154
Bagou,10.8147,2.7164,Benin,24155
Miandrivazo,-19.5239,45.4573,Madagascar,24156
Sidi Rahal,33.7897,-7.1575,Morocco,24157
Yanagawamachi-saiwaicho,37.85,140.6,Japan,24158
Sour,36.0006,0.3414,Algeria,24159
Elko,40.8381,-115.7678,United States,24160
Kamalapuram,14.5833,78.65,India,24161
Santa Teresa,-19.9358,-40.6,Brazil,24162
Denain,50.3294,3.3958,France,24163
Groveland,28.6098,-81.8246,United States,24164
Arroyo Seco,-33.1667,-60.5,Argentina,24165
Pueblo Nuevo,13.3833,-86.4833,Nicaragua,24166
Chachahuantla,20.2756,-98.1503,Mexico,24167
Pahuatlan de Valle,20.2756,-98.1503,Mexico,24168
Iisalmi,63.5567,27.1883,Finland,24169
Shafter,35.4794,-119.2013,United States,24170
Marau,-14.1039,-39.0149,Brazil,24171
Bockum,51.3333,6.5667,Germany,24172
Isernia,41.6028,14.2397,Italy,24173
Parma Heights,41.3865,-81.7637,United States,24174
Kleppe,58.7667,5.6667,Norway,24175
Hardi,26.0785,86.6809,India,24176
Huercal-Overa,37.3833,-1.9333,Spain,24177
Na Klang,17.3072,102.1889,Thailand,24178
Pittsburg,37.4129,-94.6985,United States,24179
Bethany,35.5071,-97.6418,United States,24180
Tarnaveni,46.3297,24.27,Romania,24181
Pleasantville,39.39,-74.5169,United States,24182
Al Qays,28.4833,30.7833,Egypt,24183
Tan Phong,19.7322,105.7817,Vietnam,24184
Botevgrad,42.9,23.78,Bulgaria,24185
Fougeres,48.3525,-1.1986,France,24186
Paraiso,9.8322,-83.8461,Costa Rica,24187
Celbridge,53.3416,-6.5442,Ireland,24188
Ghafurov,40.22,69.73,Tajikistan,24189
Yakkabog`,38.98,66.68,Uzbekistan,24190
Schwanewede,53.2333,8.6,Germany,24191
Sunbat,30.8057,31.207,Egypt,24192
Banolas,42.1194,2.7664,Spain,24193
Arlington,48.1701,-122.1442,United States,24194
Patuvilayi,11.8667,75.5194,India,24195
Tepexi de Rodriguez,18.5833,-97.9333,Mexico,24196
Somanya,6.1055,-0.015,Ghana,24197
Bulnes,-36.7425,-72.2983,Chile,24198
Altoona,41.6483,-93.4783,United States,24199
Goris,39.5111,46.3417,Armenia,24200
Manbengtang,22.146,100.936,China,24201
Bouguenais,47.18,-1.6236,France,24202
Jatara,25.0096,79.0487,India,24203
Campia Turzii,46.5486,23.88,Romania,24204
Gjovik,60.7957,10.6916,Norway,24205
Kawambwa,-9.7914,29.0789,Zambia,24206
Savda,21.15,75.88,India,24207
Riverview,46.0613,-64.8052,Canada,24208
Kapay,8.08,124.4,Philippines,24209
Nuenen,51.4667,5.55,Netherlands,24210
